id,names,addresses,cities,states,zips,phones,dates,years,licences,websites
397340074,"Madrone Cannabis Club","481 Appplegate Way","Ashland","Oregon","97520","5417086480","September 9th, 2015",2015,"medical","http://weedmaps.com/dispensaries/madrone-cannabis-club#/details"
727054532,"Sweet Relief - Port Astordam","65 Port Way Street","Astoria","Oregon","97103","5037417626","July 31st, 2015",2015,"medical","http://weedmaps.com/dispensaries/sweet-relief-port-astordam#/details"
780056840,"Green Life NW - Recreational 21+","11463 Rainier Ave South","Seattle","Washington","98178","2064665388","December 8th, 2015",2015,"medical","http://weedmaps.com/dispensaries/green-life-nw-recreational-21#/details"
442026091,"Chula Vista Meds","1067 Broadway Suite 103","Chula Vista","Californialifornia","91911","6192138491","March 3rd, 2016",2016,"medical","http://weedmaps.com/dispensaries/chula-vista-meds#/details"
319126089,"CALI RELEAF","1930 PACIFIC COAST HIGHWAY","LOMITA","Californialifornia","90717","3107205926","January 26th, 2016",2016,"medical","http://weedmaps.com/dispensaries/calireleafcaregivers#/details"
651118425,"420 XCHANGE","8851 Garden Grove Blvd.","Garden Grove","California","92844","7144627172","April 10th, 2013",2013,"medical","http://weedmaps.com/dispensaries/420xchange#/details"
450037219,"APC","1671 W. Katella Ave. Suite #135","Anaheim","Californialifornia","92802","7148762709","March 30th, 2015",2015,"medical","http://weedmaps.com/dispensaries/anaheim-patient-care#/details"
954540400,"Broadways 35 Spot","4529 South Broadway","Los Angeles","Californialifornia","90037","1234567","March 30th, 2015",2015,"medical","http://weedmaps.com/dispensaries/nhc#/details"
171319511,"Lucky Greens Collective","N/A","N/A","Californialifornia","N/A","6193451314","February 15th, 2014",2014,"medical","http://weedmaps.com/dispensaries/cloud-9-collective#/details"
519749287,"HIGH SPOT","19459 Ventura Blvd.","Tarzana","Californialifornia","91356","7474774707","December 27th, 2014",2014,"medical","http://weedmaps.com/dispensaries/high-spot#/details"
596536359,"SYLMAR WELLNESS CENTER","12777 San Fernando Rd. Unit 10","Sylmar","Californialifornia","91342","2133592641","August 15th, 2015",2015,"medical","http://weedmaps.com/dispensaries/sylmar-wellness-grand-opening#/details"
529493669,"Divine Vitality","102 Brundage Lane","Bakersfield","Californialifornia","93304","6613222811","January 2nd, 2015",2015,"medical","http://weedmaps.com/dispensaries/divine-vitality-2#/details"
