id,names,addresses,cities,states,zips,phones,dates,years,licences,websites,numdisp,ndyear,ndstate
321821160,"GreenHead Cannabis","2815 St. Johns Blvd, STE B","Vancouver","Washington","98661","3604339753","August 6th, 2015",2015,"recreational","http://weedmaps.com/dispensaries/greenhead-cannabis-2#/details",1,107,26
313575311,"Pacific Green \u0026 Delivery - Spanaway","19815 Mountain HWY E","Spanaway","Washington","98387","2532564223","January 25th, 2013",2013,"medical","http://weedmaps.com/dispensaries/pacific-green-delivery-spanaway-washington#/details",1,47,26
997829868,"Olympic Sinsemilla","256781 Hwy 101","Port Angeles","Washington","98362","3603012216","January 21st, 2014",2014,"medical","http://weedmaps.com/dispensaries/olympic-sinsemilla#/details",1,65,26
800915066,"The Healing Center of Olympia","316 Capitol Way N","Olympia","Washington","98501","3605150258","March 22nd, 2013",2013,"medical","http://weedmaps.com/dispensaries/the-healing-center-2-2#/details",1,47,26
412232081,"Freedom Market - Recreational","820 Westside Highway","Kelso","Washington","98626","3606360420","December 4th, 2014",2014,"recreational","http://weedmaps.com/dispensaries/freedom-market-recreational#/details",1,65,26
444938570,"Walla Walla Weedery","207 S 9th Street","Walla Walla","Washington","99362","5098764279","April 19th, 2013",2013,"recreational","http://weedmaps.com/dispensaries/walla-walla-weedery#/details",1,47,26
535391654,"Cinder","1421 North Mullan Road","Spokane Valley","Washington","99206","5092413726","January 28th, 2015",2015,"recreational","http://weedmaps.com/dispensaries/cinder-spokane-valley#/details",1,107,26
193050486,"Rainier on Pine  - Recreational","3111 S. Pine St.","Tacoma","Washington","98409","2533023365","April 6th, 2015",2015,"recreational","http://weedmaps.com/dispensaries/rainier-wellness-center#/details",1,107,26
384541791,"New Millennium","136 Stewart Road","Pacific","Washington","98047","2534478584","April 27th, 2010",2010,"medical","http://weedmaps.com/dispensaries/new-millennium#/details",1,17,26
555346368,"Cannabis Central","1516 W University Way","Ellensburg","Washington","98926","5092011144","August 12th, 2015",2015,"recreational","http://weedmaps.com/dispensaries/cannabis-central#/details",1,107,26
780056840,"Green Life NW - Recreational 21+","11463 Rainier Ave South","Seattle","Washington","98178","2064665388","December 8th, 2015",2015,"medical","http://weedmaps.com/dispensaries/green-life-nw-recreational-21#/details",1,107,26
610257762,"Herbal Legends Cannabis - Medical + Recreational 21+","2118 James Street","Bellingham","Washington","98225","360.778.3904","May 5th, 2012",2012,"recreational","http://weedmaps.com/dispensaries/healthy-living-cooperative#/details",1,16,26
708351827,"Triple C Cannabis Club","2706 6th Ave","North Tacoma","Washington","98406","2535074725","June 25th, 2013",2013,"medical","http://weedmaps.com/dispensaries/cannabisclubcollective#/details",1,47,26
972574292,"The Herbery I-205","212 NE 164th Ave Suite #11","Vancouver","Washington","98684","3608417500","August 18th, 2014",2014,"recreational","http://weedmaps.com/dispensaries/the-herbery#/details",1,65,26
803037663,"Greenthumb Silverdale","2839 NW Kitsap Place #A","Silverdale","Washington","98383","3606980353","October 20th, 2015",2015,"medical","http://weedmaps.com/dispensaries/tacoma-greenthumb-silverdale#/details",1,107,26
424618954,"Green City Collective - Recreational","13601 Highway 99 Suite B","Everett","Washington","98204","4252458706","October 10th, 2015",2015,"recreational","http://weedmaps.com/dispensaries/green-city-collective-3#/details",1,107,26
216353359,"Green Orchard","333A E. First St.","Port Angeles","Washington","98362","3607971969","April 7th, 2011",2011,"medical","http://weedmaps.com/dispensaries/green-orchard#/details",1,23,26
579260611,"Marijuana Mart","6039 197th Ave SW","Grand Mound","Washington","98579","3608587188","August 20th, 2015",2015,"recreational","http://weedmaps.com/dispensaries/marijuana-mart#/details",1,107,26
695231886,"Harbor Alternative Wellness","6708 144th St NW Suite A","Gig Harbor","Washington","98332","2535148374","July 12th, 2011",2011,"medical","http://weedmaps.com/dispensaries/jade-gardens#/details",1,23,26
